name,medal,city,noc,year,sport,event,gender,height,weight
KALU Ezinne,,Tokyo,NGR,2020,Basketball,Women Team,F,,
KALULU Pierre,,Tokyo,FRA,2020,Football,Men Team,M,,
KAMAL Kerem,,Tokyo,TUR,2020,Wrestling,Men's Greco-Roman 60kg,M,,
KAMANGA-DYRBAK Tazana Mikkel,,Tokyo,DEN,2020,Athletics,Men's 4 x 100m Relay Team,M,,
KAMBUNDJI Ditaji,,Tokyo,SUI,2020,Athletics,Women's 100m Hurdles,F,,
KAMBUNDJI Mujinga,,Tokyo,SUI,2020,Athletics,Women's 100m,F,,
KAMBUNDJI Mujinga,,Tokyo,SUI,2020,Athletics,Women's 200m,F,,
KAMBUNDJI Mujinga,,Tokyo,SUI,2020,Athletics,Women's 4 x 100m Relay Team,F,,
KAMENEVA Mariia,,Tokyo,ROC,2020,Swimming,Women's 50m Freestyle,F,,
KAMENEVA Mariia,,Tokyo,ROC,2020,Swimming,Women's 100m Freestyle,F,,
KAMENEVA Mariia,,Tokyo,ROC,2020,Swimming,Women's 100m Backstroke,F,,
KAMENEVA Mariia,,Tokyo,ROC,2020,Swimming,Women's 4 x 100m Medley Relay Team,F,,
KAMENEVA Mariia,,Tokyo,ROC,2020,Swimming,Mixed 4 x 100m Medley Relay Team,F,,
KAMENSKIY Sergey,,Tokyo,ROC,2020,Shooting,10m Air Rifle Men,M,,
KAMENSKIY Sergey,S,Tokyo,ROC,2020,Shooting,50m Rifle 3 Positions Men,M,,
KAMENSKIY Sergey,B,Tokyo,ROC,2020,Shooting,10m Air Rifle Mixed Team,M,,
KAMETANI Sakura,,Tokyo,JPN,2020,Handball,Women Team,F,,
KAMEYAMA Kohei,,Tokyo,JPN,2020,Artistic Gymnastics,Men's Pommel Horse,M,,
KAMINSKI Jan,,Tokyo,POL,2020,Equestrian,Eventing Team,M,,
KAMINSKI Mateusz,,Tokyo,POL,2020,Canoe Sprint,Men's Canoe Single 1000m,M,,
KAMMINGA Arno,S,Tokyo,NED,2020,Swimming,Men's 100m Breaststroke,M,,
KAMMINGA Arno,S,Tokyo,NED,2020,Swimming,Men's 200m Breaststroke,M,,
KAMMINGA Arno,,Tokyo,NED,2020,Swimming,Mixed 4 x 100m Medley Relay Team,M,,
KAMPMANN Franziska,,Tokyo,GER,2020,Rowing,Women's Quadruple Sculls Team,F,,
KAMURA Takeshi,,Tokyo,JPN,2020,Badminton,Men's Doubles Team,M,,
KANAET Toni,B,Tokyo,CRO,2020,Taekwondo,Men -80kg,M,,
KANAI Taio,,Tokyo,JPN,2020,Athletics,Men's 110m Hurdles,M,,
KANAMARU Kosuke,,Tokyo,JPN,2020,Basketball,Men Team,M,,
KANDIC Slaven,,Tokyo,MNE,2020,Water Polo,Men Team,M,,
KANDIL Amira,,Tokyo,EGY,2020,Modern Pentathlon,Women's Individual,F,,
KANEKO Hiromi,,Tokyo,JPN,2020,Cycling Road,Women's Road Race,F,,
KANG Baekho,,Tokyo,KOR,2020,Baseball/Softball,Baseball Team,M,,
KANG Chaeyoung,,Tokyo,KOR,2020,Archery,Women's Individual,F,,
KANG Chaeyoung,G,Tokyo,KOR,2020,Archery,Women's Team,F,,
KANG Danielle,,Tokyo,USA,2020,Golf,Women's Individual Stroke Play,F,,
KANG Eunhye,,Tokyo,KOR,2020,Handball,Women Team,F,,
KANG Kyungmin,,Tokyo,KOR,2020,Handball,Women Team,F,,
KANG Leeseul,,Tokyo,KOR,2020,Basketball,Women Team,F,,
KANG Minho,,Tokyo,KOR,2020,Baseball/Softball,Baseball Team,M,,
KANG Yeounhee,,Tokyo,KOR,2020,Weightlifting,Women's 87kg,F,,
KANG Yoonseong,,Tokyo,KOR,2020,Football,Men Team,M,,
KANG Young Mi,,Tokyo,KOR,2020,Fencing,Women's Épée Individual,F,,
KANG Young Mi,S,Tokyo,KOR,2020,Fencing,Women's Épée Team,F,,
KANG Yujeong,,Tokyo,KOR,2020,Judo,Women -48 kg,F,,
KANGERT Tanel,,Tokyo,EST,2020,Cycling Road,Men's Road Race,M,,
KANGERT Tanel,,Tokyo,EST,2020,Cycling Road,Men's Individual Time Trial,M,,
KANO Koki,,Tokyo,JPN,2020,Fencing,Men's Épée Individual,M,,
KANO Koki,G,Tokyo,JPN,2020,Fencing,Men's Épée Team,M,,
KANO Ryota,,Tokyo,JPN,2020,Rugby Sevens,Men Team,M,,
KANTOR Piotr,,Tokyo,POL,2020,Beach Volleyball,Men Team,M,,
KAO Chan-Hung,,Tokyo,TPE,2020,Weightlifting,Men's 61kg,M,,
KAPAS Boglarka,,Tokyo,HUN,2020,Swimming,Women's 200m Butterfly,F,,
KAPAS Boglarka,,Tokyo,HUN,2020,Swimming,Women's 4 x 200m Freestyle Relay Team,F,,
KAPLINA Iuliia,,Tokyo,ROC,2020,Sport Climbing,Women's Combined,F,,
KAPOTSIS Marios,S,Tokyo,GRE,2020,Water Polo,Men Team,M,,
KAPS Jessie,,Tokyo,BEL,2020,Shooting,10m Air Rifle Women,F,,
KAPUTIN Rellie,,Tokyo,PNG,2020,Athletics,Women's Long Jump,F,,
KARABATIC Luka,G,Tokyo,FRA,2020,Handball,Men Team,M,,
KARABATIC Nikola,G,Tokyo,FRA,2020,Handball,Men Team,M,,
KARACHALIOU Vasileia,,Tokyo,GRE,2020,Sailing,Women's One Person Dinghy - Laser Radial,F,,
KARADENIZ Suleyman,,Tokyo,TUR,2020,Wrestling,Men's Freestyle 97kg,M,,
KARAKAS Hedvig,,Tokyo,HUN,2020,Judo,Women -57 kg,F,,
KARAKOUSKAYA Nastassia,,Tokyo,BLR,2020,Swimming,Women's 4 x 100m Medley Relay Team,F,,
KARAKURT Ebrar,,Tokyo,TUR,2020,Volleyball,Women Team,F,,
KARALIENE Donata,,Tokyo,LTU,2020,Rowing,Women's Double Sculls Team,F,,
KARALIOK Yauheni,,Tokyo,BLR,2020,Cycling Track,Men's Omnium,M,,
KARALIS Emmanouil,,Tokyo,GRE,2020,Athletics,Men's Pole Vault,M,,
KARAMESIOU Pinelopi,,Tokyo,GRE,2020,Artistic Swimming,Team,F,,
KARAMETE Irem,,Tokyo,TUR,2020,Fencing,Women's Foil Individual,F,,
KARAMOSLI Elyes,,Tokyo,TUN,2020,Volleyball,Men Team,M,,
KARAMZADEH Fatemeh,,Tokyo,IRI,2020,Shooting,10m Air Rifle Women,F,,
KARAMZADEH Fatemeh,,Tokyo,IRI,2020,Shooting,50m Rifle 3 Positions Women,F,,
KARAPETIAN Ferdinand,,Tokyo,ARM,2020,Judo,Men -73 kg,M,,
KARAPETYAN Elmira,,Tokyo,ARM,2020,Shooting,10m Air Pistol Women,F,,
KARASZ Anna,,Tokyo,HUN,2020,Canoe Sprint,Women's Kayak Single 200m,F,,
KARASZ Anna,G,Tokyo,HUN,2020,Canoe Sprint,Women's Kayak Four 500m Team,F,,
KARATSEV Aslan,,Tokyo,ROC,2020,Tennis,Men's Singles,M,,
KARATSEV Aslan,,Tokyo,ROC,2020,Tennis,Men's Doubles Team,M,,
KARATSEV Aslan,S,Tokyo,ROC,2020,Tennis,Mixed Doubles Team,M,,
KARDASZ Klaudia,,Tokyo,POL,2020,Athletics,Women's Shot Put,F,,
KARIMI Milad,,Tokyo,KAZ,2020,Artistic Gymnastics,Men's All-Around,M,,
KARIMI Milad,,Tokyo,KAZ,2020,Artistic Gymnastics,Men's Floor Exercise,M,,
KARIMI Milad,,Tokyo,KAZ,2020,Artistic Gymnastics,Men's Pommel Horse,M,,
KARIMI Milad,,Tokyo,KAZ,2020,Artistic Gymnastics,Men's Rings,M,,
KARIMI Milad,,Tokyo,KAZ,2020,Artistic Gymnastics,Men's Vault,M,,
KARIMI Milad,,Tokyo,KAZ,2020,Artistic Gymnastics,Men's Parallel Bars,M,,
KARIMI Milad,,Tokyo,KAZ,2020,Artistic Gymnastics,Men's Horizontal Bar,M,,
KARIMISOUCHELMAEI Javad,,Tokyo,IRI,2020,Volleyball,Men Team,M,,
KARIMOVA Elvina,,Tokyo,ROC,2020,Water Polo,Women Team,F,,
KARIMOVA Yulia,,Tokyo,ROC,2020,Shooting,10m Air Rifle Women,F,,
KARIMOVA Yulia,B,Tokyo,ROC,2020,Shooting,50m Rifle 3 Positions Women,F,,
KARIMOVA Yulia,B,Tokyo,ROC,2020,Shooting,10m Air Rifle Mixed Team,F,,
KARLSSON Kristian,,Tokyo,SWE,2020,Table Tennis,Men's Team,M,,
KARLSSON Lovisa,,Tokyo,SWE,2020,Sailing,Women's Two Person Dinghy - 470 Team,F,,
KARLSSON Mathilda,,Tokyo,SRI,2020,Equestrian,Jumping Individual,F,,
KARLSTROM Perseus,,Tokyo,SWE,2020,Athletics,Men's 20km Race Walk,M,,
KARMA,,Tokyo,BHU,2020,Archery,Women's Individual,F,,
KARNAUKH Anna,,Tokyo,ROC,2020,Water Polo,Women Team,F,,
KARPENKOV Ilia,S,Tokyo,ROC,2020,3x3 Basketball,Men Team,M,,
KARSCH Monika,,Tokyo,GER,2020,Shooting,10m Air Pistol Women,F,,
KARSCH Monika,,Tokyo,GER,2020,Shooting,25m Pistol Women,F,,
KARSTOFT Ida,,Tokyo,DEN,2020,Athletics,Women's 4 x 100m Relay Team,F,,
KARTSEV Aleksandr,,Tokyo,ROC,2020,Artistic Gymnastics,Men's All-Around,M,,
KARTSEV Aleksandr,,Tokyo,ROC,2020,Artistic Gymnastics,Men's Floor Exercise,M,,
KARTSEV Aleksandr,,Tokyo,ROC,2020,Artistic Gymnastics,Men's Pommel Horse,M,,
KARTSEV Aleksandr,,Tokyo,ROC,2020,Artistic Gymnastics,Men's Rings,M,,
KARTSEV Aleksandr,,Tokyo,ROC,2020,Artistic Gymnastics,Men's Vault,M,,
KARTSEV Aleksandr,,Tokyo,ROC,2020,Artistic Gymnastics,Men's Parallel Bars,M,,
KARTSEV Aleksandr,,Tokyo,ROC,2020,Artistic Gymnastics,Men's Horizontal Bar,M,,
KARUNARATNE Niluka,,Tokyo,SRI,2020,Badminton,Men's Singles,M,,
KARWACKA Marlena,,Tokyo,POL,2020,Cycling Track,Women's Team Sprint Team,F,,
KARWACKA Marlena,,Tokyo,POL,2020,Cycling Track,Women's Sprint,F,,
KARWACKA Marlena,,Tokyo,POL,2020,Cycling Track,Women's Keirin,F,,
KASAHARA Kenya,,Tokyo,JPN,2020,Handball,Men Team,M,,
KASAYA Leonida,,Tokyo,KEN,2020,Volleyball,Women Team,F,,
KASSOMA Albertina,,Tokyo,ANG,2020,Handball,Women Team,F,,
KASTENING Timo,,Tokyo,GER,2020,Handball,Men Team,M,,
KASZA Robert,,Tokyo,HUN,2020,Modern Pentathlon,Men's Individual,M,,
KATAI Donata,,Tokyo,ZIM,2020,Swimming,Women's 100m Backstroke,F,,
KATARIYA Vandana,,Tokyo,IND,2020,Hockey,Women Team,F,,
KATERINKA CZAKOVA Maria,,Tokyo,SVK,2020,Athletics,Women's 20km Race Walk,F,,
KATIR Mohamed,,Tokyo,ESP,2020,Athletics,Men's 5000m,M,,
KATKAVETS Aliaksei,,Tokyo,BLR,2020,Athletics,Men's Javelin Throw,M,,
KATOATAU Ruben,,Tokyo,KIR,2020,Weightlifting,Men's 67kg,M,,
KATOKA Naomie,,Tokyo,COD,2020,Taekwondo,Women -67kg,F,,
KATONA Renata,,Tokyo,HUN,2020,Fencing,Women's Sabre Individual,F,,
KATONA Renata,,Tokyo,HUN,2020,Fencing,Women's Sabre Team,F,,
KATONGO Evarine,,Tokyo,ZAM,2020,Football,Women Team,F,,
KATSUKI Hayato,,Tokyo,JPN,2020,Athletics,Men's 50km Race Walk,M,,
KATZ Alex,,Tokyo,ISR,2020,Baseball/Softball,Baseball Team,M,,
KATZ Nathan,,Tokyo,AUS,2020,Judo,Men -66 kg,M,,
KAUFHOLD Casey,,Tokyo,USA,2020,Archery,Women's Individual,F,,
KAUFHOLD Casey,,Tokyo,USA,2020,Archery,Women's Team,F,,
KAUFMANN Paul-Philipp,,Tokyo,GER,2020,Hockey,Men Team,M,,
KAUL Niklas,,Tokyo,GER,2020,Athletics,Men's Decathlon,M,,
KAUR Gurjit,,Tokyo,IND,2020,Hockey,Women Team,F,,
KAUR Kamalpreet,,Tokyo,IND,2020,Athletics,Women's Discus Throw,F,,
KAUR Navjot,,Tokyo,IND,2020,Hockey,Women Team,F,,
KAUR Navneet,,Tokyo,IND,2020,Hockey,Women Team,F,,
KAUSHIK Manish,,Tokyo,IND,2020,Boxing,Men's Light (57-63kg),M,,
KAUZER Peter,,Tokyo,SLO,2020,Canoe Slalom,Men's Kayak,M,,
KAWABATA Hitomi,G,Tokyo,JPN,2020,Baseball/Softball,Softball Team,F,,
KAWABATA Kaito,,Tokyo,JPN,2020,Athletics,Men's 4 x 400m Relay Team,M,,
KAWAGUCHI Kako,,Tokyo,JPN,2020,Water Polo,Women Team,F,,
KAWAI Mike,,Tokyo,JPN,2020,Equestrian,Jumping Team,M,,
KAWAI Risako,G,Tokyo,JPN,2020,Wrestling,Women's Freestyle 57kg,F,,
KAWAI Yukako,G,Tokyo,JPN,2020,Wrestling,Women's Freestyle 62kg,F,,
KAWAMOTO Takeshi,,Tokyo,JPN,2020,Swimming,Men's 100m Butterfly,M,,
KAWANO Masatora,,Tokyo,JPN,2020,Athletics,Men's 50km Race Walk,M,,
KAWATA Yuki,,Tokyo,JPN,2020,Archery,Men's Individual,M,,
KAWATA Yuki,B,Tokyo,JPN,2020,Archery,Men's Team,M,,
KAWAZOE Kaori,,Tokyo,JPN,2020,Athletics,Women's 20km Race Walk,F,,
KAWECKI Radoslaw,,Tokyo,POL,2020,Swimming,Men's 200m Backstroke,M,,
KAWECKI Radoslaw,,Tokyo,POL,2020,Swimming,Men's 4 x 200m Freestyle Relay Team,M,,
KAY Emily,,Tokyo,IRL,2020,Cycling Track,Women's Omnium,F,,
KAY Emily,,Tokyo,IRL,2020,Cycling Track,Women's Madison Team,F,,
KAY Nic,B,Tokyo,AUS,2020,Basketball,Men Team,M,,
KAY Pat,,Tokyo,CAN,2020,Rugby Sevens,Men Team,M,,
KAYA Kazuma,,Tokyo,JPN,2020,Artistic Gymnastics,Men's All-Around,M,,
KAYA Kazuma,,Tokyo,JPN,2020,Artistic Gymnastics,Men's Floor Exercise,M,,
KAYA Kazuma,B,Tokyo,JPN,2020,Artistic Gymnastics,Men's Pommel Horse,M,,
KAYA Kazuma,,Tokyo,JPN,2020,Artistic Gymnastics,Men's Rings,M,,
KAYA Kazuma,,Tokyo,JPN,2020,Artistic Gymnastics,Men's Vault,M,,
KAYA Kazuma,,Tokyo,JPN,2020,Artistic Gymnastics,Men's Parallel Bars,M,,
KAYA Kazuma,,Tokyo,JPN,2020,Artistic Gymnastics,Men's Horizontal Bar,M,,
KAYA Kazuma,S,Tokyo,JPN,2020,Artistic Gymnastics,Men's Team,M,,
KAYAALP Riza,B,Tokyo,TUR,2020,Wrestling,Men's Greco-Roman 130kg,M,,
KAYNAKCI Beste,,Tokyo,TUR,2020,Sailing,Women's Two Person Dinghy - 470 Team,F,,
KAYNAR Alican,,Tokyo,TUR,2020,Sailing,Men's One Person Dinghy (Heavyweight) - Finn,M,,
KAZAKLI Onat,,Tokyo,TUR,2020,Rowing,Men's Single Sculls,M,,
KAZE Odrina,,Tokyo,BDI,2020,Swimming,Women's 50m Freestyle,F,,
KAZEMI Arsalan,,Tokyo,IRI,2020,Basketball,Men Team,M,,
KAZEMI Saber,,Tokyo,IRI,2020,Volleyball,Men Team,M,,
KAZLOUSKAYA Karyna,,Tokyo,BLR,2020,Archery,Women's Individual,F,,
KAZLOUSKAYA Karyna,,Tokyo,BLR,2020,Archery,Women's Team,F,,
KAZMIR Scott,S,Tokyo,USA,2020,Baseball/Softball,Baseball Team,M,,
KAZMIREK Kai,,Tokyo,GER,2020,Athletics,Men's Decathlon,M,,
KEANE Patrick,,Tokyo,CAN,2020,Rowing,Lightweight Men's Double Sculls Team,M,,
KEARNS Matilda,,Tokyo,AUS,2020,Water Polo,Women Team,F,,
KECMANOVIC Miomir,,Tokyo,SRB,2020,Tennis,Men's Singles,M,,
KEDDELL Rose,,Tokyo,NZL,2020,Hockey,Women Team,F,,
KEENAN Nicolas Santiago,,Tokyo,ARG,2020,Hockey,Men Team,M,,
KEENAN Simon,,Tokyo,AUS,2020,Rowing,Men's Eight Team,M,,
KEETELS Marloes Johanna Maria,G,Tokyo,NED,2020,Hockey,Women Team,F,,
KEHR Gabriel,,Tokyo,CHI,2020,Athletics,Men's Hammer Throw,M,,
KEIJSER Marieke,B,Tokyo,NED,2020,Rowing,Lightweight Women's Double Sculls Team,F,,
KEITA Kader,,Tokyo,CIV,2020,Football,Men Team,M,,
KEIZER Sanne,,Tokyo,NED,2020,Beach Volleyball,Women Team,F,,
KEJELCHA Yomif,,Tokyo,ETH,2020,Athletics,"Men's 10,000m",M,,
KEJETA Melat Yisak,,Tokyo,GER,2020,Athletics,Women's Marathon,F,,
KELAPANDA Ganapathy,,Tokyo,IND,2020,Sailing,Men's Skiff - 49er Team,M,,
KELDERMAN Wilco,,Tokyo,NED,2020,Cycling Road,Men's Road Race,M,,
KELDIYOROVA Diyora,,Tokyo,UZB,2020,Judo,Women -52 kg,F,,
KELDIYOROVA Diyora,,Tokyo,UZB,2020,Judo,Mixed Team,F,,
KELES Ismail,,Tokyo,TUR,2020,Shooting,10m Air Pistol Men,M,,
KELETELA Dorian,,Tokyo,EOR,2020,Athletics,Men's 100m,M,,
KELLNEROVA Anna,,Tokyo,CZE,2020,Equestrian,Jumping Team,F,,
KELLNEROVA Anna,,Tokyo,CZE,2020,Equestrian,Jumping Individual,F,,
KELLOCK Lindsay,,Tokyo,CAN,2020,Equestrian,Dressage Team,F,,
KELLOCK Lindsay,,Tokyo,CAN,2020,Equestrian,Dressage Individual,F,,
KELLOND-KNIGHT Elise,,Tokyo,AUS,2020,Football,Women Team,F,,
KELLY Jack,,Tokyo,IRL,2020,Rugby Sevens,Men Team,M,,
KELLY Madeleine,,Tokyo,CAN,2020,Athletics,Women's 800m,F,,
KELLY Ty,,Tokyo,ISR,2020,Baseball/Softball,Baseball Team,M,,
KELMELIS Armandas,,Tokyo,LTU,2020,Rowing,Men's Quadruple Sculls Team,M,,
KELMENDI Majlinda,,Tokyo,KOS,2020,Judo,Women -52 kg,F,,
KELTER Alev,,Tokyo,USA,2020,Rugby Sevens,Women Team,F,,
KELZI Ayman,,Tokyo,SYR,2020,Swimming,Men's 200m Butterfly,M,,
KEMPERMAN Robbert,,Tokyo,NED,2020,Hockey,Men Team,M,,
KENDERESI Tamas,,Tokyo,HUN,2020,Swimming,Men's 200m Butterfly,M,,
KENDZIERA David,,Tokyo,USA,2020,Athletics,Men's 400m Hurdles,M,,
KENESHBEKOV Nursultan,,Tokyo,KGZ,2020,Athletics,Men's 5000m,M,,
KENNEDY Alanna,,Tokyo,AUS,2020,Football,Women Team,F,,
KENNEDY Nina,,Tokyo,AUS,2020,Athletics,Women's Pole Vault,F,,
KENNEDY Terry,,Tokyo,IRL,2020,Rugby Sevens,Men Team,M,,
KENNY Darragh,,Tokyo,IRL,2020,Equestrian,Jumping Team,M,,
KENNY Darragh,,Tokyo,IRL,2020,Equestrian,Jumping Individual,M,,
KENNY David,,Tokyo,IRL,2020,Athletics,Men's 20km Race Walk,M,,
KENNY Jason,S,Tokyo,GBR,2020,Cycling Track,Men's Team Sprint Team,M,,
KENNY Jason,,Tokyo,GBR,2020,Cycling Track,Men's Sprint,M,,
KENNY Jason,G,Tokyo,GBR,2020,Cycling Track,Men's Keirin,M,,
KENNY Laura,S,Tokyo,GBR,2020,Cycling Track,Women's Team Pursuit Team,F,,
KENNY Laura,,Tokyo,GBR,2020,Cycling Track,Women's Omnium,F,,
KENNY Laura,G,Tokyo,GBR,2020,Cycling Track,Women's Madison Team,F,,
KENOSI Keamogetse Sadie,,Tokyo,BOT,2020,Boxing,Women's Feather (54-57kg),F,,
KENTCHADZE Avtandil,,Tokyo,GEO,2020,Wrestling,Men's Freestyle 74kg,M,,
KEOGH Aifric,B,Tokyo,IRL,2020,Rowing,Women's Four Team,F,,
KERBY Jordan,,Tokyo,NZL,2020,Cycling Track,Men's Team Pursuit Team,M,,
KEREVI Samu,,Tokyo,AUS,2020,Rugby Sevens,Men Team,M,,
KERGOZOU de la BOESSIERE Nicholas,,Tokyo,NZL,2020,Cycling Track,Men's Team Pursuit Team,M,,
KERLEY Fred,S,Tokyo,USA,2020,Athletics,Men's 100m,M,,
KERLEY Fred,,Tokyo,USA,2020,Athletics,Men's 4 x 100m Relay Team,M,,
KERR Deborah,,Tokyo,GBR,2020,Canoe Sprint,Women's Kayak Single 200m,F,,
KERR Deborah,,Tokyo,GBR,2020,Canoe Sprint,Women's Kayak Single 500m,F,,
KERR Hamish,,Tokyo,NZL,2020,Athletics,Men's High Jump,M,,
KERR Josh,B,Tokyo,GBR,2020,Athletics,Men's 1500m,M,,
KERR Sam,,Tokyo,AUS,2020,Football,Women Team,F,,
KERSCHBAUMER Gerhard,,Tokyo,ITA,2020,Cycling Mountain Bike,Men's Cross-country,M,,
KERSHAW Stephanie Anna,,Tokyo,AUS,2020,Hockey,Women Team,F,,
KERSTEN Dieter,,Tokyo,BEL,2020,Athletics,Men's Marathon,M,,
KESAR Viktoriya,,Tokyo,UKR,2020,Diving,Women's 3m Springboard,F,,
KESELY Ajna,,Tokyo,HUN,2020,Swimming,Women's 400m Freestyle,F,,
KESELY Ajna,,Tokyo,HUN,2020,Swimming,Women's 800m Freestyle,F,,
KESELY Ajna,,Tokyo,HUN,2020,Swimming,Women's 1500m Freestyle,F,,
KESELY Ajna,,Tokyo,HUN,2020,Swimming,Women's 4 x 200m Freestyle Relay Team,F,,
KESKINEN Akseli,,Tokyo,FIN,2020,Sailing,Mixed Multihull - Nacra 17 Foiling Team,M,,
KESSIE Franck,,Tokyo,CIV,2020,Football,Men Team,M,,
KESSLER Markus,,Tokyo,SUI,2020,Rowing,Men's Four Team,M,,
KESYL Denys,,Tokyo,UKR,2020,Swimming,Men's 200m Butterfly,M,,
KESZTHELYI Rita,B,Tokyo,HUN,2020,Water Polo,Women Team,F,,
KETEMA Lemawork,,Tokyo,AUT,2020,Athletics,Men's Marathon,M,,
KETER Benard,,Tokyo,USA,2020,Athletics,Men's 3000m Steeplechase,M,,
KEUNING Maartje,,Tokyo,NED,2020,Water Polo,Women Team,F,,
KHACHANOV Karen,S,Tokyo,ROC,2020,Tennis,Men's Singles,M,,
KHACHANOV Karen,,Tokyo,ROC,2020,Tennis,Men's Doubles Team,M,,
KHADAMBI Brackcides,,Tokyo,KEN,2020,Beach Volleyball,Women Team,F,,
KHAIBULLIN Rishat,,Tokyo,KAZ,2020,Sport Climbing,Men's Combined,M,,
KHAKIMOVA Malika,,Tokyo,UZB,2020,Fencing,Women's Épée Individual,F,,
KHALADOVICH Tatsiana,,Tokyo,BLR,2020,Athletics,Women's Javelin Throw,F,,
KHALAFALLA Ali,,Tokyo,EGY,2020,Swimming,Men's 50m Freestyle,M,,
KHALAFALLA Ali,,Tokyo,EGY,2020,Swimming,Men's 100m Freestyle,M,,
KHALIL Safwan,,Tokyo,AUS,2020,Taekwondo,Men -58kg,M,,
KHALMURATOV Muradjan,,Tokyo,UZB,2020,Cycling Road,Men's Road Race,M,,
KHAMIDOVA Baizat,,Tokyo,ROC,2020,Rugby Sevens,Women Team,F,,
KHAMMO Yakiv,,Tokyo,UKR,2020,Judo,Men +100 kg,M,,
KHAMZA Didar,,Tokyo,KAZ,2020,Judo,Men -81 kg,M,,
KHAN Bisma,,Tokyo,PAK,2020,Swimming,Women's 50m Freestyle,F,,
KHAN Mairaj Ahmad,,Tokyo,IND,2020,Shooting,Skeet Men,M,,
KHANDOSHKA Vasilina,,Tokyo,BLR,2020,Artistic Swimming,Duet Team,F,,
KHARABADZE Giorgi,,Tokyo,GEO,2020,Boxing,Men's Middle (69-75kg),M,,
KHARLAN Olga,,Tokyo,UKR,2020,Fencing,Women's Sabre Individual,F,,
KHARTSYZ Yaroslav,,Tokyo,UKR,2020,Boxing,Men's Light (57-63kg),M,,
KHASANOVA Elvira,,Tokyo,ROC,2020,Athletics,Women's 20km Race Walk,F,,
KHATAEV Imam,B,Tokyo,ROC,2020,Boxing,Men's Light Heavy (75-81kg),M,,
KHATALA Neheng,,Tokyo,LES,2020,Athletics,Women's Marathon,F,,
KHATTALI Ghailene,,Tokyo,TUN,2020,Canoe Sprint,Men's Canoe Single 1000m,M,,
KHATUNTSEVA Gulnaz,,Tokyo,ROC,2020,Cycling Track,Women's Omnium,F,,
KHATUNTSEVA Gulnaz,B,Tokyo,ROC,2020,Cycling Track,Women's Madison Team,F,,
KHEDMATI Najmeh,,Tokyo,IRI,2020,Shooting,50m Rifle 3 Positions Women,F,,
KHEDMATI Najmeh,,Tokyo,IRI,2020,Shooting,10m Air Rifle Mixed Team,F,,
KHELIF Imane,,Tokyo,ALG,2020,Boxing,Women's Light (57-60kg),F,,
KHELIFI Ghofran,,Tokyo,TUN,2020,Judo,Women -57 kg,F,,
KHERBACHE Abdelhak,,Tokyo,ALG,2020,Wrestling,Men's Freestyle 57kg,M,,
KHERIS Amira,,Tokyo,ALG,2020,Canoe Sprint,Women's Kayak Single 200m,F,,
KHERIS Amira,,Tokyo,ALG,2020,Canoe Sprint,Women's Kayak Single 500m,F,,
KHEUN Bunpichmorakat,,Tokyo,CAM,2020,Swimming,Women's 50m Freestyle,F,,
KHILMANOVICH Aliaksandra,,Tokyo,BLR,2020,Athletics,Women's 4 x 400m Relay Team,F,,
KHIYARA Lina,,Tokyo,MAR,2020,Swimming,Women's 200m Freestyle,F,,
KHMARA Igor,,Tokyo,UKR,2020,Rowing,Lightweight Men's Double Sculls Team,M,,
KHODDAM-HAZRATI Katrin,,Tokyo,AUT,2020,Equestrian,Eventing Individual,F,,
KHODJAEV Sukhrob,,Tokyo,UZB,2020,Athletics,Men's Hammer Throw,M,,
KHODOS Sergey,,Tokyo,ROC,2020,Fencing,Men's Épée Individual,M,,
KHODOS Sergey,S,Tokyo,ROC,2020,Fencing,Men's Épée Team,M,,
KHOGALI Esraa,,Tokyo,SUD,2020,Rowing,Women's Single Sculls,F,,
KHOJIEVA Farangiz,,Tokyo,UZB,2020,Judo,Women -63 kg,F,,
KHOJIEVA Farangiz,,Tokyo,UZB,2020,Judo,Mixed Team,F,,
KHOKHAR Reena,,Tokyo,IND,2020,Hockey,Women Team,F,,
KHOLMURZAEV Shakhboz,,Tokyo,UZB,2020,Rowing,Lightweight Men's Double Sculls Team,M,,
KHOLOMINA Svetlana,,Tokyo,ROC,2020,Beach Volleyball,Women Team,F,,
KHORAVA Bachana,,Tokyo,GEO,2020,Athletics,Men's Long Jump,M,,
KHOROSHAVTSEVA Olga,,Tokyo,ROC,2020,Wrestling,Women's Freestyle 53kg,F,,
KHOSA Fikile,,Tokyo,ZAM,2020,Football,Women Team,F,,
KHOTSIANIVSKYI Oleksandr,,Tokyo,UKR,2020,Wrestling,Men's Freestyle 125kg,M,,
KHRAMIANKOU Dzianis,,Tokyo,BLR,2020,Wrestling,Men's Freestyle 125kg,M,,
KHRAMTCOV Maksim,G,Tokyo,ROC,2020,Taekwondo,Men -80kg,M,,
KHRAPINA Violetta,,Tokyo,ROC,2020,Fencing,Women's Épée Team,F,,
KHUBETSOV Alan,,Tokyo,ROC,2020,Judo,Men -81 kg,M,,
KHUBETSOV Alan,,Tokyo,ROC,2020,Judo,Mixed Team,M,,
KHUDOYAROVA Roksana,,Tokyo,UZB,2020,Athletics,Women's Triple Jump,F,,
KHUDYAKOV Vitaliy,,Tokyo,KAZ,2020,Marathon Swimming,Men's 10km,M,,
KHUDZENKA Volha,,Tokyo,BLR,2020,Canoe Sprint,Women's Kayak Single 500m,F,,
