name,medal,city,noc,year,sport,event,gender,height,weight
Lokayo Ejore,,Paris,KEN,2024,Athletics,Women's 1500m,F,,
Martyna Radosz,,Paris,POL,2024,Rowing,Lightweight Women's Double Sculls,F,,
Katarzyna Welna,,Paris,POL,2024,Rowing,Lightweight Women's Double Sculls,F,,
Mateusz Biskup,B,Paris,POL,2024,Rowing,Men's Quadruple Sculls,M,,
Dominik Czaja,B,Paris,POL,2024,Rowing,Men's Quadruple Sculls,M,,
Fabian Baranski,B,Paris,POL,2024,Rowing,Men's Quadruple Sculls,M,,
Emmanuel Ojeli,,Paris,NGR,2024,Athletics,Men's 4 x 400m Relay,M,,
Emmanuel Ojeli,,Paris,NGR,2024,Athletics,4 x 400m Relay Mixed,M,,
Beatriz Piron,,Paris,DOM,2024,Weightlifting,Women's 49kg,F,,
Soaad Alfaqaan,,Paris,KUW,2024,Rowing,Women's Single Sculls,F,,
Miroslaw Zietarski,B,Paris,POL,2024,Rowing,Men's Quadruple Sculls,M,,
Racheal Nachula,,Paris,ZAM,2024,Football,Women,F,,
Chudi Onwuzurike,,Paris,NGR,2024,Athletics,Men's 200m,M,,
Crismery Santana,,Paris,DOM,2024,Weightlifting,Women's +81kg,F,,
Mohamad Zubaid,,Paris,KUW,2024,Swimming,Men's 100m Freestyle,M,,
Donat Varga,,Paris,HUN,2024,Athletics,Men's Hammer Throw,M,,
Reynold Cheruiyot,,Paris,KEN,2024,Athletics,Men's 1500m,M,,
Lara Dashti,,Paris,KUW,2024,Swimming,Women's 100m Breaststroke,F,,
Bence Venyercsan,,Paris,HUN,2024,Athletics,Men's 20km Race Walk,M,,
Bence Venyercsan,,Paris,HUN,2024,Athletics,Marathon Race Walk Relay Mixed,M,,
Fabio Rakotoarimanana,,Paris,MAD,2024,Table Tennis,Men's Singles,M,,
Viktoria Wagner-gyurkes,,Paris,HUN,2024,Athletics,Women's 5000m,F,,
Jackline Chepkoech,,Paris,KEN,2024,Athletics,Women's 3000m Steeplechase,F,,
Yudelina Mejia,,Paris,DOM,2024,Weightlifting,Women's 81kg,F,,
Rostislav Pevtsov,,Paris,AZE,2024,Triathlon,Men's Individual,M,,
Okon Sunday,,Paris,NGR,2024,Athletics,Men's 4 x 400m Relay,M,,
Okon Sunday,,Paris,NGR,2024,Athletics,4 x 400m Relay Mixed,M,,
Diana Dymchenko,,Paris,AZE,2024,Rowing,Women's Single Sculls,F,,
Tiana Eyakpobeyan,,Paris,NGR,2024,Athletics,Women's 4 x 100m Relay,F,,
Sol Jorunnardottir,,Paris,ISL,2024,Swimming,Women's 100m Freestyle,F,,
Sol Jorunnardottir,,Paris,ISL,2024,Swimming,Women's 200m Freestyle,F,,
Laura Rasoanaivo,,Paris,MAD,2024,Judo,Women -70 kg,F,,
Ella Onojuvwevwo,,Paris,NGR,2024,Athletics,Women's 400m,F,,
Ella Onojuvwevwo,,Paris,NGR,2024,Athletics,4 x 400m Relay Mixed,F,,
McKEE Anton,,Paris,ISL,2024,Swimming,Men's 100m Breaststroke,M,,
McKEE Anton,,Paris,ISL,2024,Swimming,Men's 200m Breaststroke,M,,
Hakon Svavarsson,,Paris,ISL,2024,Shooting,Skeet Men,M,,
Mate Lekai,,Paris,HUN,2024,Handball,Men,M,,
Moira Morillo,,Paris,DOM,2024,Judo,Women +78 kg,F,,
Bence Banhidi,,Paris,HUN,2024,Handball,Men,M,,
Dubem Nwachukwu,,Paris,NGR,2024,Athletics,4 x 400m Relay Mixed,M,,
Gergo Fazekas,,Paris,HUN,2024,Handball,Men,M,,
Terence Tengue,,Paris,CAF,2024,Swimming,Men's 50m Freestyle,M,,
Kristof Palasics,,Paris,HUN,2024,Handball,Men,M,,
Ezekiel Nathaniel,,Paris,NGR,2024,Athletics,Men's 400m Hurdles,M,,
Ezekiel Nathaniel,,Paris,NGR,2024,Athletics,Men's 4 x 400m Relay,M,,
Olukunle Akintola,,Paris,NGR,2024,Athletics,Men's 4 x 100m Relay,M,,
Marine Andet,,Paris,CAF,2024,Swimming,Women's 50m Freestyle,F,,
Chidi Okezie,,Paris,NGR,2024,Athletics,Men's 400m,M,,
Chidi Okezie,,Paris,NGR,2024,Athletics,Men's 4 x 400m Relay,M,,
Dee Vargas,,Paris,CHI,2024,Judo,Women -48 kg,F,,
Jose Ribera,,Paris,BOL,2024,Swimming,Women's 50m Freestyle,F,,
Elzhana Taniyeva,,Paris,KAZ,2024,Rhythmic Gymnastics,Individual All-Around,F,,
Ruslan Kurbanov,,Paris,KAZ,2024,Fencing,Men's Épée Individual,M,,
Ruslan Kurbanov,,Paris,KAZ,2024,Fencing,Men's Épée Team,M,,
Elmir Alimzhanov,,Paris,KAZ,2024,Fencing,Men's Épée Individual,M,,
Elmir Alimzhanov,,Paris,KAZ,2024,Fencing,Men's Épée Team,M,,
Vadim Sharlaimov,,Paris,KAZ,2024,Fencing,Men's Épée Individual,M,,
Vadim Sharlaimov,,Paris,KAZ,2024,Fencing,Men's Épée Team,M,,
Yerlik Sertay,,Paris,KAZ,2024,Fencing,Men's Épée Team,M,,
Aigerim Sarybay,,Paris,KAZ,2024,Fencing,Women's Sabre Individual,F,,
Vito Dell,,Paris,ITA,2024,Taekwondo,Men -58kg,M,,
Simone Alessio,B,Paris,ITA,2024,Taekwondo,Men -80kg,M,,
Elisabetta Matonti,,Paris,ITA,2024,Taekwondo,Women -49kg,F,,
Tomas Barrios,,Paris,CHI,2024,Tennis,Men's Singles,M,,
Erika Lasso,,Paris,COL,2024,Judo,Women -48 kg,F,,
Esteban Nunez,,Paris,BOL,2024,Swimming,Men's 200m Individual Medley,M,,
Giorgia Piccolin,,Paris,ITA,2024,Table Tennis,Women's Singles,F,,
Debora Vivarelli,,Paris,ITA,2024,Table Tennis,Women's Singles,F,,
Daniel Pintado,G,Paris,ECU,2024,Athletics,Men's 20km Race Walk,M,,
Daniel Pintado,S,Paris,ECU,2024,Athletics,Marathon Race Walk Relay Mixed,M,,
Nicolas Jarry,,Paris,CHI,2024,Tennis,Men's Doubles,M,,
Nicolas Jarry,,Paris,CHI,2024,Tennis,Men's Singles,M,,
Robert Florentino,,Paris,DOM,2024,Judo,Men -90 kg,M,,
David Hurtado,,Paris,ECU,2024,Athletics,Men's 20km Race Walk,M,,
David Hurtado,,Paris,ECU,2024,Athletics,Marathon Race Walk Relay Mixed,M,,
Alejandro Tabilo,,Paris,CHI,2024,Tennis,Men's Doubles,M,,
Alejandro Tabilo,,Paris,CHI,2024,Tennis,Men's Singles,M,,
Rafael Jimenez,,Paris,ECU,2024,Athletics,Men's 20km Race Walk,M,,
Thiago Almada,,Paris,ARG,2024,Football,Men,M,,
Juan Caicedo,,Paris,ECU,2024,Athletics,Men's Discus Throw,M,,
Alva Chacha,,Paris,ECU,2024,Athletics,Women's Marathon,F,,
Patricia Ortiz,,Paris,ECU,2024,Athletics,Women's Marathon,F,,
Pauline Peyraud-magnin,,Paris,FRA,2024,Football,Women,F,,
Constance Picaud,,Paris,FRA,2024,Football,Women,F,,
Estelle Cascarino,,Paris,FRA,2024,Football,Women,F,,
de Elisa,,Paris,FRA,2024,Football,Women,F,,
Sakina Karchaoui,,Paris,FRA,2024,Football,Women,F,,
Maelle Lakrar,,Paris,FRA,2024,Football,Women,F,,
Griedge Mbock,,Paris,FRA,2024,Football,Women,F,,
Eve Perisset,,Paris,FRA,2024,Football,Women,F,,
Wendie Renard,,Paris,FRA,2024,Football,Women,F,,
Selma Bacha,,Paris,FRA,2024,Football,Women,F,,
Kenza Dali,,Paris,FRA,2024,Football,Women,F,,
Grace Geyoro,,Paris,FRA,2024,Football,Women,F,,
Amandine Henry,,Paris,FRA,2024,Football,Women,F,,
Sandie Toletti,,Paris,FRA,2024,Football,Women,F,,
Sandy Baltimore,,Paris,FRA,2024,Football,Women,F,,
Vicki Becho,,Paris,FRA,2024,Football,Women,F,,
Delphine Cascarino,,Paris,FRA,2024,Football,Women,F,,
Kadidiatou Diani,,Paris,FRA,2024,Football,Women,F,,
Marie-antoinette Katoto,,Paris,FRA,2024,Football,Women,F,,
le Eugenie,,Paris,FRA,2024,Football,Women,F,,
Konstantia Nikolaou,,Paris,CYP,2024,Shooting,Skeet Women,F,,
Camila Cardozo,,Paris,COL,2024,Wrestling,Women's Freestyle 50kg,F,,
Alexis Cuero,,Paris,COL,2024,Wrestling,Men's Greco-Roman 77kg,M,,
Jalen Lisse,,Paris,SUR,2024,Athletics,Men's 100m,M,,
Julian Alvarez,,Paris,ARG,2024,Football,Men,M,,
Bruno Amione,,Paris,ARG,2024,Football,Men,M,,
Andres Munoz,,Paris,COL,2024,Wrestling,Men's Greco-Roman 87kg,M,,
Lucas Beltran,,Paris,ARG,2024,Football,Men,M,,
Batyrkhan Toleugali,,Paris,KAZ,2024,Taekwondo,Men -80kg,M,,
Samirkhon Ababakirov,,Paris,KAZ,2024,Taekwondo,Men -58kg,M,,
Alexander Bublik,,Paris,KAZ,2024,Tennis,Men's Doubles,M,,
Alexander Bublik,,Paris,KAZ,2024,Tennis,Men's Singles,M,,
Alexander Bublik,,Paris,KAZ,2024,Tennis,Mixed Doubles,M,,
Aleksandr Nedovyesov,,Paris,KAZ,2024,Tennis,Men's Doubles,M,,
Elena Rybakina,,Paris,KAZ,2024,Tennis,Mixed Doubles,F,,
Leandro Brey,,Paris,ARG,2024,Football,Men,M,,
Nicole Caicedo,,Paris,ECU,2024,Athletics,Women's 200m,F,,
Nicole Caicedo,,Paris,ECU,2024,Athletics,Women's 400m,F,,
Aimara Nazareno,,Paris,ECU,2024,Athletics,Women's 200m,F,,
di Marco,,Paris,ARG,2024,Football,Men,M,,
Claudio Echeverri,,Paris,ARG,2024,Football,Men,M,,
Ezequiel Fernandez,,Paris,ARG,2024,Football,Men,M,,
Joaquin Garcia,,Paris,ARG,2024,Football,Men,M,,
Luciano Gondou,,Paris,ARG,2024,Football,Men,M,,
Gabriela Tenorio,,Paris,ECU,2024,Athletics,Women's 100m,F,,
Santiago Hezze,,Paris,ARG,2024,Football,Men,M,,
Glenda Morejon,,Paris,ECU,2024,Athletics,Women's 20km Race Walk,F,,
Glenda Morejon,S,Paris,ECU,2024,Athletics,Marathon Race Walk Relay Mixed,F,,
Gonzalo Lujan,,Paris,ARG,2024,Football,Men,M,,
Milena Torres,,Paris,ECU,2024,Athletics,Women's 20km Race Walk,F,,
Milena Torres,,Paris,ECU,2024,Athletics,Marathon Race Walk Relay Mixed,F,,
Cristian Medina,,Paris,ARG,2024,Football,Men,M,,
Beatriz Bonilla,,Paris,ECU,2024,Athletics,Women's 20km Race Walk,F,,
Nicolas Otamendi,,Paris,ARG,2024,Football,Men,M,,
Alan Nunez,,Paris,PAR,2024,Football,Men,M,,
Geronimo Rulli,,Paris,ARG,2024,Football,Men,M,,
Alexis Cantero,,Paris,PAR,2024,Football,Men,M,,
Julio Soler,,Paris,ARG,2024,Football,Men,M,,
Nikita Chiryukin,,Paris,KAZ,2024,Shooting,10m Air Pistol Men,M,,
Nikita Chiryukin,,Paris,KAZ,2024,Shooting,25m Rapid Fire Pistol Men,M,,
Nikita Chiryukin,,Paris,KAZ,2024,Shooting,10m Air Pistol Mixed Team,M,,
Konstantin Malinovskiy,,Paris,KAZ,2024,Shooting,10m Air Rifle Men,M,,
Konstantin Malinovskiy,,Paris,KAZ,2024,Shooting,50m Rifle 3 Positions Men,M,,
Konstantin Malinovskiy,,Paris,KAZ,2024,Shooting,10m Air Rifle Mixed Team,M,,
Arina Altukhova,,Paris,KAZ,2024,Shooting,10m Air Rifle Women,F,,
Arina Altukhova,,Paris,KAZ,2024,Shooting,50m Rifle 3 Positions Women,F,,
Arina Altukhova,,Paris,KAZ,2024,Shooting,10m Air Rifle Mixed Team,F,,
Alexandra Le,,Paris,KAZ,2024,Shooting,10m Air Rifle Women,F,,
Alexandra Le,,Paris,KAZ,2024,Shooting,50m Rifle 3 Positions Women,F,,
Alexandra Le,B,Paris,KAZ,2024,Shooting,10m Air Rifle Mixed Team,F,,
Islam Satpayev,,Paris,KAZ,2024,Shooting,10m Air Rifle Men,M,,
Islam Satpayev,,Paris,KAZ,2024,Shooting,50m Rifle 3 Positions Men,M,,
Islam Satpayev,B,Paris,KAZ,2024,Shooting,10m Air Rifle Mixed Team,M,,
Irina Yunusmetova,,Paris,KAZ,2024,Shooting,10m Air Pistol Women,F,,
Irina Yunusmetova,,Paris,KAZ,2024,Shooting,10m Air Pistol Mixed Team,F,,
Assem Orynbay,,Paris,KAZ,2024,Shooting,Skeet Women,F,,
Assem Orynbay,,Paris,KAZ,2024,Shooting,Skeet Mixed Team,F,,
Mariya Dmitriyenko,,Paris,KAZ,2024,Shooting,Trap Women,F,,
Eduard Yechshenko,,Paris,KAZ,2024,Shooting,Skeet Men,M,,
Eduard Yechshenko,,Paris,KAZ,2024,Shooting,Skeet Mixed Team,M,,
Kevin Zenon,,Paris,ARG,2024,Football,Men,M,,
Alexandre Grand'pierre,,Paris,HAI,2024,Swimming,Men's 100m Breaststroke,M,,
Yousef Alshamlan,,Paris,KUW,2024,Fencing,Men's Sabre Individual,M,,
Juliana Viana,,Paris,BRA,2024,Badminton,Women's Singles,F,,
Ygor Coelho,,Paris,BRA,2024,Badminton,Men's Singles,M,,
Taylor Knibb,,Paris,USA,2024,"Cycling Road, Triathlon",Women's Individual Time Trial,F,,
Taylor Knibb,,Paris,USA,2024,"Cycling Road, Triathlon",Women's Individual,F,,
Kirsten Kasper,,Paris,USA,2024,Triathlon,Women's Individual,F,,
Morgan Pearson,,Paris,USA,2024,Triathlon,Men's Individual,M,,
Seth Rider,,Paris,USA,2024,Triathlon,Men's Individual,M,,
Taylor Spivey,,Paris,USA,2024,Triathlon,Women's Individual,F,,
Faith Dillon,,Paris,USA,2024,Taekwondo,Women -57kg,F,,
Jonathan Healy,,Paris,USA,2024,Taekwondo,Men +80kg,M,,
Cj Nickolas,,Paris,USA,2024,Taekwondo,Men -80kg,M,,
Kristina Teachout,B,Paris,USA,2024,Taekwondo,Women -67kg,F,,
Danielle Collins,,Paris,USA,2024,Tennis,Women's Doubles,F,,
Danielle Collins,,Paris,USA,2024,Tennis,Women's Singles,F,,
Emma Navarro,,Paris,USA,2024,Tennis,Women's Singles,F,,
Christopher Eubanks,,Paris,USA,2024,Tennis,Men's Singles,M,,
Taylor Fritz,B,Paris,USA,2024,Tennis,Men's Doubles,M,,
Taylor Fritz,,Paris,USA,2024,Tennis,Men's Singles,M,,
Taylor Fritz,,Paris,USA,2024,Tennis,Mixed Doubles,M,,
Coco Gauff,,Paris,USA,2024,Tennis,Women's Doubles,F,,
Coco Gauff,,Paris,USA,2024,Tennis,Women's Singles,F,,
Coco Gauff,,Paris,USA,2024,Tennis,Mixed Doubles,F,,
Marcos Giron,,Paris,USA,2024,Tennis,Men's Singles,M,,
Austin Krajicek,S,Paris,USA,2024,Tennis,Men's Doubles,M,,
Desirae Krawczyk,,Paris,USA,2024,Tennis,Women's Doubles,F,,
Tommy Paul,B,Paris,USA,2024,Tennis,Men's Doubles,M,,
Tommy Paul,,Paris,USA,2024,Tennis,Men's Singles,M,,
Jessica Pegula,,Paris,USA,2024,Tennis,Women's Doubles,F,,
Jessica Pegula,,Paris,USA,2024,Tennis,Women's Singles,F,,
Rajeev Ram,S,Paris,USA,2024,Tennis,Men's Doubles,M,,
Lily Zhang,,Paris,USA,2024,Table Tennis,Women's Singles,F,,
Lily Zhang,,Paris,USA,2024,Table Tennis,Women's Team,F,,
Kanak Jha,,Paris,USA,2024,Table Tennis,Men's Singles,M,,
Rachel Sung,,Paris,USA,2024,Table Tennis,Women's Team,F,,
Amy Wang,,Paris,USA,2024,Table Tennis,Women's Singles,F,,
Amy Wang,,Paris,USA,2024,Table Tennis,Women's Team,F,,
Miwa Harimoto,S,Paris,JPN,2024,Table Tennis,Women's Team,F,,
Tomokazu Harimoto,,Paris,JPN,2024,Table Tennis,Men's Singles,M,,
Tomokazu Harimoto,,Paris,JPN,2024,Table Tennis,Men's Team,M,,
Tomokazu Harimoto,,Paris,JPN,2024,Table Tennis,Mixed Doubles,M,,
Hina Hayata,B,Paris,JPN,2024,Table Tennis,Women's Singles,F,,
Hina Hayata,S,Paris,JPN,2024,Table Tennis,Women's Team,F,,
Hina Hayata,,Paris,JPN,2024,Table Tennis,Mixed Doubles,F,,
Miu Hirano,,Paris,JPN,2024,Table Tennis,Women's Singles,F,,
Miu Hirano,S,Paris,JPN,2024,Table Tennis,Women's Team,F,,
Hiroto Shinozuka,,Paris,JPN,2024,Table Tennis,Men's Team,M,,
Shunsuke Togami,,Paris,JPN,2024,Table Tennis,Men's Singles,M,,
Shunsuke Togami,,Paris,JPN,2024,Table Tennis,Men's Team,M,,
Laura Paeglis,,Paris,AUS,2024,Archery,Women's Individual,F,,
Laura Paeglis,,Paris,AUS,2024,Archery,Mixed Team,F,,
Peter Boukouvalas,,Paris,AUS,2024,Archery,Men's Individual,M,,
Peter Boukouvalas,,Paris,AUS,2024,Archery,Mixed Team,M,,
Sangay Tenzin,,Paris,BHU,2024,Swimming,Men's 100m Freestyle,M,,
Joe Kurniawan,,Paris,INA,2024,Swimming,Men's 100m Butterfly,M,,
Dohyun Lee,,Paris,KOR,2024,Sport Climbing,Men's Boulder & Lead,M,,
Chaehyun Seo,,Paris,KOR,2024,Sport Climbing,Women's Boulder & Lead,F,,
Euncheol Shin,,Paris,KOR,2024,Sport Climbing,Men's Speed,M,,
Vareeraya Sukasem,,Paris,THA,2024,Skateboarding,Women's Street,F,,
Euro Kim,,Paris,KOR,2024,Cycling Road,Men's Road Race,M,,
Minji Song,,Paris,KOR,2024,Cycling Road,Women's Road Race,F,,
AMIR,,Paris,KAZ,2024,Breaking,B-Boys,M,,
Nazym Kyzaibay,B,Paris,KAZ,2024,Boxing,Women's 50kg,F,,
Valentina Khalzova,,Paris,KAZ,2024,Boxing,Women's 75kg,F,,
Karina Ibragimova,,Paris,KAZ,2024,Boxing,Women's 57kg,F,,
Mikhail Romanyk,,Paris,THA,2024,Sailing,Men's Dinghy,M,,
Sophia Montgomery,,Paris,THA,2024,Sailing,Women's Dinghy,F,,
Magdalena Shauri,,Paris,TAN,2024,Athletics,Women's Marathon,F,,
Omer Vered,,Paris,ISR,2024,Sailing,Men's Dinghy,M,,
Aman Aman,B,Paris,IND,2024,Wrestling,Men's Freestyle 57kg,M,,
Akram Yousri,,Paris,EGY,2024,Handball,Men,M,,
Ilfat Abdullin,,Paris,KAZ,2024,Archery,Men's Individual,M,,
Ilfat Abdullin,,Paris,KAZ,2024,Archery,Men's Team,M,,
Dauletkeldi Zhangbyrbay,,Paris,KAZ,2024,Archery,Men's Individual,M,,
Dauletkeldi Zhangbyrbay,,Paris,KAZ,2024,Archery,Men's Team,M,,
Amir Maimuratov,,Paris,KAZ,2024,Sport Climbing,Men's Speed,M,,
Milad Karimi,,Paris,KAZ,2024,Artistic Gymnastics,Men,M,,
Milad Karimi,,Paris,KAZ,2024,Artistic Gymnastics,Men's All-Around,M,,
Milad Karimi,,Paris,KAZ,2024,Artistic Gymnastics,Men's Floor Exercise,M,,
Milad Karimi,,Paris,KAZ,2024,Artistic Gymnastics,Men's Horizontal Bar,M,,
Milad Karimi,,Paris,KAZ,2024,Artistic Gymnastics,Men's Parallel Bars,M,,
Milad Karimi,,Paris,KAZ,2024,Artistic Gymnastics,Men's Pommel Horse,M,,
Milad Karimi,,Paris,KAZ,2024,Artistic Gymnastics,Men's Rings,M,,
Milad Karimi,,Paris,KAZ,2024,Artistic Gymnastics,Men's Vault,M,,
Nariman Kurbanov,,Paris,KAZ,2024,Artistic Gymnastics,Men,M,,
Nariman Kurbanov,S,Paris,KAZ,2024,Artistic Gymnastics,Men's Pommel Horse,M,,
Yelena Potapenko,,Paris,KAZ,2024,Modern Pentathlon,Women's Individual,F,,
Wasim Abusal,,Paris,PLE,2024,Boxing,Men's 57kg,M,,
Georgiy Boroda-dudochkin,,Paris,KAZ,2024,Modern Pentathlon,Men's Individual,M,,
Iga Swiatek,B,Paris,POL,2024,Tennis,Women's Singles,F,,
Ibrahim Elmasry,,Paris,EGY,2024,Handball,Men,M,,
Karim Hendawy,,Paris,EGY,2024,Handball,Men,M,,
Magdalena Frech,,Paris,POL,2024,Tennis,Women's Singles,F,,
Finn Lynch,,Paris,IRL,2024,Sailing,Men's Dinghy,M,,
Magda Linette,,Paris,POL,2024,Tennis,Women's Doubles,F,,
Magda Linette,,Paris,POL,2024,Tennis,Women's Singles,F,,
Mohab Abdelhak,,Paris,EGY,2024,Handball,Men,M,,
Agata Barwinska,,Paris,POL,2024,Sailing,Women's Dinghy,F,,
Amy Yang,,Paris,KOR,2024,Golf,Women's Individual Stroke Play,F,,
Mohamed Aly,,Paris,EGY,2024,Handball,Men,M,,
Niall Comerford,,Paris,IRL,2024,Rugby Sevens,Men,M,,
Omar Yaser,,Paris,PLE,2024,Taekwondo,Men -58kg,M,,
Pedro Rodriguez,,Paris,HUN,2024,Handball,Men,M,,
Roland Mikler,,Paris,HUN,2024,Handball,Men,M,,
Vinesh Vinesh,,Paris,IND,2024,Wrestling,Women's Freestyle 50kg,F,,
Richard Bodo,,Paris,HUN,2024,Handball,Men,M,,
Bence Imre,,Paris,HUN,2024,Handball,Men,M,,
Alicja Rosolska,,Paris,POL,2024,Tennis,Women's Doubles,F,,
Mohammad Sanad,,Paris,EGY,2024,Handball,Men,M,,
Zoran Ilic,,Paris,HUN,2024,Handball,Men,M,,
Patrik Ligetvari,,Paris,HUN,2024,Handball,Men,M,,
Laszlo Bartucz,,Paris,HUN,2024,Handball,Men,M,,
Mohamed Tarek,,Paris,EGY,2024,Handball,Men,M,,
Adrian Sipos,,Paris,HUN,2024,Handball,Men,M,,
Miklos Rosta,,Paris,HUN,2024,Handball,Men,M,,
Antim Antim,,Paris,IND,2024,Wrestling,Women's Freestyle 53kg,F,,
Bendeguz Boka,,Paris,HUN,2024,Handball,Men,M,,
Anshu Anshu,,Paris,IND,2024,Wrestling,Women's Freestyle 57kg,F,,
Maja Dziarnowska,,Paris,POL,2024,Sailing,Women's Windsurfing,F,,
Szymon Wierzbicki,,Paris,POL,2024,Sailing,Men's Skiff,M,,
Michal Krasodomski,,Paris,POL,2024,Sailing,Men's Dinghy,M,,
Dominik Buksak,,Paris,POL,2024,Sailing,Men's Skiff,M,,
Zoltan Szita,,Paris,HUN,2024,Handball,Men,M,,
Aleksandra Melzacka,,Paris,POL,2024,Sailing,Women's Skiff,F,,
Egon Hanusz,,Paris,HUN,2024,Handball,Men,M,,
Gabor Ancsin,,Paris,HUN,2024,Handball,Men,M,,
Heiki Nabi,,Paris,EST,2024,Wrestling,Men's Greco-Roman 130kg,M,,
Julia Damasiewicz,,Paris,POL,2024,Sailing,Women's Kite,F,,
Maks Zakowski,,Paris,POL,2024,Sailing,Men's Kite,M,,
Pawel Tarnowski,,Paris,POL,2024,Sailing,Men's Windsurfing,M,,
Sandra Jankowiak,,Paris,POL,2024,Sailing,Women's Skiff,F,,
Nisha Nisha,,Paris,IND,2024,Wrestling,Women's Freestyle 68kg,F,,
van Paige,,Paris,ZIM,2024,Swimming,Women's 100m Freestyle,F,,
Reetika Reetika,,Paris,IND,2024,Wrestling,Women's Freestyle 76kg,F,,
Martyna Synoradzka,,Paris,POL,2024,Fencing,Women's Foil Team,F,,
Antonio Salhe,,Paris,PLE,2024,Shooting,Skeet Men,M,,
Fares Badawi,,Paris,PLE,2024,Judo,Men -81 kg,M,,
Ahmed Elgendy,G,Paris,EGY,2024,Modern Pentathlon,Men's Individual,M,,
Alemayehu Selo,,Paris,ETH,2024,Swimming,Women's 50m Freestyle,F,,
Daniel Bluman,,Paris,ISR,2024,Equestrian,Jumping Individual,M,,
Daniel Bluman,,Paris,ISR,2024,Equestrian,Jumping Team,M,,
Robin Muhr,,Paris,ISR,2024,Equestrian,Jumping Individual,M,,
Robin Muhr,,Paris,ISR,2024,Equestrian,Jumping Team,M,,
Denilson Cyprianos,,Paris,ZIM,2024,Swimming,Men's 200m Backstroke,M,,
Isabella Russekoff,,Paris,ISR,2024,Equestrian,Jumping Individual,F,,
Isabella Russekoff,,Paris,ISR,2024,Equestrian,Jumping Team,F,,
Reena Parnat,,Paris,EST,2024,Archery,Women's Individual,F,,
Alex Tofalides,,Paris,CYP,2024,Fencing,Men's Foil Individual,M,,
Kireri Gathimba,,Paris,KEN,2024,Athletics,Men's 20km Race Walk,M,,
Peres Jepchirchir,,Paris,KEN,2024,Athletics,Women's Marathon,F,,
Saken Bibossinov,,Paris,KAZ,2024,Boxing,Men's 51kg,M,,
Makhmud Sabyrkhan,,Paris,KAZ,2024,Boxing,Men's 57kg,M,,
Uulu Mukhammedsabyr,,Paris,KAZ,2024,Boxing,Men's 63.5kg,M,,
Aslanbek Shymbergenov,,Paris,KAZ,2024,Boxing,Men's 71kg,M,,
Nurbek Oralbay,S,Paris,KAZ,2024,Boxing,Men's 80kg,M,,
Aibek Oralbay,,Paris,KAZ,2024,Boxing,Men's 92kg,M,,
Kamshybek Kunkabayev,,Paris,KAZ,2024,Boxing,Men's +92kg,M,,
Tharushi Karunarathna,,Paris,SRI,2024,Athletics,Women's 800m,F,,
Hellen Obiri,B,Paris,KEN,2024,Athletics,Women's Marathon,F,,
Malak Ismail,,Paris,EGY,2024,Modern Pentathlon,Women's Individual,F,,
Sharon Lokedi,,Paris,KEN,2024,Athletics,Women's Marathon,F,,
Mohanad Shaban,,Paris,EGY,2024,Modern Pentathlon,Men's Individual,M,,
Usheoritse Itsekiri,,Paris,NGR,2024,Athletics,Men's 4 x 100m Relay,M,,
Carolina Joao,,Paris,POR,2024,Sailing,Mixed Dinghy,F,,
Diogo Costa,,Paris,POR,2024,Sailing,Mixed Dinghy,M,,
Eduardo Marques,,Paris,POR,2024,Sailing,Men's Dinghy,M,,
Mafalda Pires,,Paris,POR,2024,Sailing,Women's Kite,F,,
Blanka Boede,,Paris,HUN,2024,Handball,Women,F,,
Anna Albek,,Paris,HUN,2024,Handball,Women,F,,
Reka Bordas,,Paris,HUN,2024,Handball,Women,F,,
Lika Kharchilava,,Paris,GEO,2024,Athletics,Women's 100m,F,,
Csenge Kuczora,,Paris,HUN,2024,Handball,Women,F,,
Nadine Szollosi-schatzl,,Paris,HUN,2024,Handball,Women,F,,
Enso Gonzalez,,Paris,PAR,2024,Football,Men,M,,
Greta Marton,,Paris,HUN,2024,Handball,Women,F,,
Petra Simon,,Paris,HUN,2024,Handball,Women,F,,
Okon George,,Paris,NGR,2024,Athletics,4 x 400m Relay Mixed,F,,
Carlos Diaz,,Paris,CHI,2024,Athletics,Men's Marathon,M,,
Viktoria Gyori-lukacs,,Paris,HUN,2024,Handball,Women,F,,
Natalia Duco,,Paris,CHI,2024,Athletics,Women's Shot Put,F,,
Xennia Gallardo,,Paris,CHI,2024,Athletics,Women's Shot Put,F,,
Fernando Roman,,Paris,PAR,2024,Football,Men,M,,
Oke Oghenebrume,,Paris,NGR,2024,Athletics,Men's 4 x 100m Relay,M,,
Salma Abdelmaksoud,,Paris,EGY,2024,Modern Pentathlon,Women's Individual,F,,
Klaudia Bres,,Paris,POL,2024,Shooting,10m Air Pistol Women,F,,
Klaudia Bres,,Paris,POL,2024,Shooting,25m Pistol Women,F,,
Aneta Stankiewicz,,Paris,POL,2024,Shooting,10m Air Rifle Women,F,,
Aneta Stankiewicz,,Paris,POL,2024,Shooting,10m Air Rifle Mixed Team,F,,
Ewa Piotrowska,,Paris,POL,2024,Shooting,10m Air Rifle Women,F,,
Ewa Piotrowska,,Paris,POL,2024,Shooting,10m Air Rifle Mixed Team,F,,
Anna Pietruk,,Paris,POL,2024,Shooting,50m Rifle 3 Positions Women,F,,
Natalia Kochanska,,Paris,POL,2024,Shooting,50m Rifle 3 Positions Women,F,,
